ID,Phy_addres,lon,lat,hexbin,Owner
C1640148000,,-83.67635675,33.83231453,4746,NA
C1640149000,,-83.67624209,33.8317477,4746,NA
C1640184000,,-83.67114223,33.833258,5046,NA
C1640150000,,-83.67560094,33.83106449,4745,NA
C1640152000,,-83.67509719,33.83028866,4894,NA
C1640183000,,-83.67047818,33.83215617,5195,NA
C1640151000,,-83.6747807,33.82973445,4894,NA
C1640178000,,-83.67188685,33.82842,5044,NA
C1640188000,,-83.67518491,33.83512584,4897,NA
C1640192000,,-83.677643,33.83477766,4747,NA
C1640160000,,-83.67308427,33.82502107,4892,NA
C1640159000,,-83.67346035,33.82411737,5042,NA
C1640157000,,-83.67459444,33.82475857,4892,NA
C1640156000,,-83.67431626,33.82574012,4892,NA
C1640130000,,-83.67864763,33.81601837,4590,NA
C1250040000,,-83.68050924,33.81683833,4442,NA
C1640129000,,-83.67890633,33.81559903,4590,NA
C1250043000,,-83.67950105,33.81534163,4590,NA
C1640155000,,-83.6744563,33.82659399,4893,NA
C1640155A00,,-83.67492769,33.82783927,4893,NA
C1640155B00,,-83.67470566,33.82727254,4893,NA
C1640142000,,-83.67155185,33.82282878,5041,NA
C1640135B00,,-83.6770993,33.82345656,4742,NA
C1640135A00,,-83.67686302,33.82305258,4742,NA
C1250036000,,-83.68139922,33.82127132,4444,NA
C1640132000,,-83.67782647,33.81849606,4591,NA
C1640133000,,-83.67443615,33.82092636,4890,NA
C1650008A00,,-83.66009829,33.81128359,5773,NA
C1650052C00,,-83.65325275,33.80818994,6196,NA
C1650052B00,,-83.65297814,33.80761237,6334,NA
C1640161000,,-83.66705203,33.82429029,5341,NA
C1640027000,,-83.66006495,33.82959376,5781,NA
C1640026000,,-83.66029315,33.83018386,5781,NA
C1640028000,,-83.65933915,33.83021822,5925,NA
C1640027B00,,-83.66099693,33.83171907,5782,NA
C1640029000,,-83.65759162,33.82895386,5924,NA
C1650008000,,-83.66220928,33.81279952,5629,NA
C1640123000,,-83.65893951,33.81849673,5919,NA
C1640117000,,-83.66036754,33.82685546,5780,NA
C1640011000,,-83.6629347,33.83511285,5639,NA
C1640012000,,-83.66280372,33.83576209,5639,NA
C1640120000,,-83.66317821,33.82748774,5636,NA
C1640165000,,-83.66493194,33.82780405,5490,NA
C1640170000,,-83.66725178,33.82989453,5344,NA
C1650027000,,-83.64997995,33.81322233,6473,NA
C1640053000,,-83.6479947,33.82989435,6616,NA
C1640051A00,,-83.65047603,33.82951122,6344,NA
C1640054000,,-83.64748218,33.83017433,6616,NA
C1640056000,,-83.64667252,33.83010623,6616,NA
C1640045C00,,-83.64965149,33.83069503,6481,NA
C1640052000,,-83.64880289,33.82944679,6616,NA
C1640080A00,,-83.64926368,33.8219557,6477,NA
C1640082000,,-83.64999613,33.8204445,6476,NA
C1630078000,,-83.65849743,33.83918327,5929,NA
C1630076000,,-83.66077695,33.83703842,5785,NA
C1630077000,,-83.65997087,33.83844948,5785,NA
C1630082000,,-83.6655041,33.83958528,5496,NA
C1640002000,,-83.66729278,33.83594766,5347,NA
C1640013000,,-83.66190532,33.83634467,5784,NA
C1640027A00,,-83.66249628,33.83043038,5637,NA
C1640021000,,-83.6634915,33.83296742,5638,NA
C1640024000,,-83.66184491,33.83079259,5637,NA
C1640020000,,-83.66082794,33.83452189,5783,NA
C1640161C00,,-83.66625115,33.82565322,5489,NA
C1640004000,,-83.66727658,33.83536831,5346,NA
C1640009000,,-83.66514495,33.8344877,5493,NA
C1640006000,,-83.66728571,33.83390638,5346,NA
C1640008000,,-83.66593792,33.83410924,5493,NA
C1640007000,,-83.66662861,33.83290825,5345,NA
C1640023000,,-83.66255444,33.82979426,5637,NA
C1640022000,,-83.66405661,33.82971695,5637,NA
C1640118000,,-83.66103134,33.82657721,5780,NA
C1640115000,,-83.65969824,33.82823965,5924,NA
C1640168000,,-83.66642269,33.83008541,5344,NA
C1640167000,,-83.66630713,33.82922404,5491,NA
C1640164000,,-83.66476894,33.82732562,5490,NA
C1640161B00,,-83.66421467,33.82629978,5635,NA
C1640163000,,-83.66455676,33.82704105,5490,NA
C1640161A00,,-83.66533304,33.82625039,5490,NA
C1640172000,,-83.66757433,33.82746537,5343,NA
C1640166000,,-83.6660195,33.82721331,5490,NA
C1640171000,,-83.66754194,33.8284852,5343,NA
C1640010A00,,-83.66422908,33.83448347,5639,NA
C1640167B00,,-83.66592452,33.82867097,5491,NA
C1640167A00,,-83.6655946,33.8281941,5490,NA
C1640119000,,-83.66210589,33.82657811,5635,NA
C1640119A00,,-83.66225618,33.82790242,5636,NA
C1640018000,,-83.65934457,33.83536781,5927,NA
C1640015000,,-83.6577771,33.83650066,5928,NA
C1640014000,,-83.65707553,33.8365337,6069,NA
C1640104A00,,-83.65517527,33.82285742,6063,NA
C1640087A00,,-83.64989171,33.8161057,6474,NA
C1640087B00,,-83.65008558,33.81671891,6475,NA
C1640097000,,-83.65839409,33.82064971,5920,NA
C1640122000,,-83.65789106,33.81622341,5918,NA
C1650053000,,-83.65523239,33.81125439,6197,NA
C1650053A00,,-83.65563457,33.81070775,6057,NA
C1650011000,,-83.65814022,33.81252243,5917,NA
C1650014000,,-83.65713279,33.81162563,6058,NA
C1650015000,,-83.65656962,33.81190632,6058,NA
C1650016000,,-83.65596004,33.81213589,6058,NA
C1650017000,,-83.65540835,33.8123239,6058,NA
C1650018000,,-83.65487481,33.81241583,6198,NA
C1650012000,,-83.65802653,33.81193296,5916,NA
C1650028A00,,-83.65192632,33.81351828,6337,NA
C1650026000,,-83.65020335,33.81363954,6473,NA
C1650028000,,-83.65112233,33.81330003,6337,NA
C1650021000,,-83.65228753,33.81234793,6336,NA
C1650019000,,-83.65360431,33.81242023,6198,NA
C1650020000,,-83.65281974,33.81235727,6336,NA
C1650025000,,-83.64978884,33.81223718,6473,NA
C1650026A00,,-83.65031814,33.81296949,6473,NA
C1650031000,,-83.6488528,33.81282893,6473,NA
C1650032000,,-83.64859594,33.81213749,6608,NA
C1650030000,,-83.64919449,33.81374507,6473,NA
C1650038A00,,-83.64581246,33.81140898,6741,NA
C1650037000,,-83.64517499,33.81043358,6741,NA
C1650040000,,-83.64770156,33.81117703,6608,NA
C1650043000,,-83.64959672,33.81112268,6472,NA
C1650046000,,-83.64997003,33.80956577,6471,NA
C1650044000,,-83.65085917,33.81117755,6472,NA
C1650045000,,-83.65191078,33.81126739,6336,NA
C1650022000,,-83.65176477,33.81232551,6336,NA
C1650024000,,-83.65062269,33.81224237,6336,NA
C1650023000,,-83.651271,33.81230421,6336,NA
C1650013A00,,-83.65759927,33.81139077,5916,NA
C1650033000,,-83.64789892,33.81310713,6608,NA
C1650009000,,-83.655763,33.81454036,6059,NA
C1650029000,,-83.65211436,33.81419597,6337,NA
C1640087000,,-83.64911908,33.81489026,6474,NA
C1650052F00,,-83.65384644,33.81032352,6197,NA
C1650052G00,,-83.65399344,33.81113121,6197,NA
C1650039000,,-83.64744766,33.81019011,6607,NA
C1650052D00,,-83.65341436,33.80901787,6196,NA
C1650052E00,,-83.65371669,33.80969843,6196,NA
C1640123000,,-83.66017621,33.82075057,5777,NA
C1640074000,,-83.64997673,33.82497165,6478,NA
C1640080000,,-83.64716722,33.82115314,6612,NA
C1640081000,,-83.65052833,33.82079543,6340,NA
C1640094000,,-83.65196111,33.8234156,6341,NA
C1640093000,,-83.65196272,33.82290332,6341,NA
C1640091000,,-83.65405539,33.81802362,6200,NA
C1640121000,,-83.65914703,33.82380151,5922,NA
C1640108000,,-83.65236628,33.82432323,6342,NA
C1640107000,,-83.6528767,33.82426491,6203,NA
C1640106000,,-83.65318498,33.82413525,6203,NA
C1640105000,,-83.65364796,33.82392755,6203,NA
C1640103000,,-83.65576695,33.82288339,6063,NA
C1640102000,,-83.65604883,33.82274368,6063,NA
C1640101000,,-83.6564516,33.82254585,6063,NA
C1640096000,,-83.65424943,33.82148823,6202,NA
C1640077000,,-83.64914572,33.82378649,6478,NA
C1640079000,,-83.6476546,33.82307974,6613,NA
C1640078000,,-83.64786441,33.82367461,6613,NA
C1640109000,,-83.65223491,33.82513801,6342,NA
C1640064000,,-83.645494,33.82759898,6749,NA
C1640065000,,-83.64662105,33.82699731,6615,NA
C1640073000,,-83.64860719,33.82555081,6479,NA
C1640114000,,-83.65691645,33.82677679,6065,NA
C1640116000,,-83.65739244,33.82549377,6064,NA
C1640112000,,-83.65430679,33.82612716,6204,NA
C1640111000,,-83.65387752,33.82576702,6204,NA
C1640110000,,-83.65328504,33.82531261,6204,NA
C1640019000,,-83.66001541,33.83497599,5784,NA
C1640016000,,-83.65824775,33.83602797,5928,NA
C1640017000,,-83.6587895,33.83569674,5927,NA
C1640029000,,-83.65590426,33.82724083,6065,NA
C1640113000,,-83.65488681,33.82641143,6204,NA
C1640067000,,-83.64854093,33.82756597,6615,NA
C1640068000,,-83.64890018,33.82739921,6480,NA
C1640069000,,-83.64934144,33.82719577,6479,NA
C1640066000,,-83.64822682,33.82771376,6615,NA
C1640070000,,-83.64985411,33.8269593,6479,NA
C1640072000,,-83.64920569,33.82631309,6479,NA
C1640071000,,-83.65057365,33.82679062,6479,NA
C1640050000,,-83.65137651,33.82819519,6343,NA
C1640048000,,-83.65288597,33.82763765,6343,NA
C1640049000,,-83.65182444,33.8269713,6343,NA
C1640047000,,-83.65371121,33.82859382,6205,NA
C1640051000,,-83.65006466,33.8287754,6480,NA
C1640046000,,-83.65106274,33.82995292,6344,NA
C1640032000,,-83.65041002,33.83213505,6482,NA
C1640033000,,-83.64886306,33.83308753,6482,NA
C1640029000,,-83.65703279,33.8320384,6067,NA
C1640030000,,-83.653954,33.8333746,6207,NA
C1630064000,,-83.65030013,33.83662958,6484,NA
C1640031000,,-83.6505256,33.83411861,6483,NA
C1650034000,,-83.64503503,33.81619254,6743,NA
C1790093000,,-83.64007341,33.82523629,7011,NA
C1790089000,,-83.63944569,33.82062296,7138,NA
N165C102000,,-83.65855155,33.80044446,5911,NA
N165C103000,,-83.65815752,33.80065387,5911,NA
N165C104000,,-83.65776488,33.80087629,5911,NA
N165C105000,,-83.65799484,33.80144796,5912,NA
N165C081000,,-83.65935499,33.79889557,5910,NA
N165C025000,,-83.65998203,33.79901465,5767,NA
N165C026000,,-83.66008881,33.79840877,5767,NA
N165C027000,,-83.66067993,33.79833838,5767,NA
N165C028000,,-83.66090484,33.79879513,5767,NA
N165C029000,,-83.66075123,33.79921837,5767,NA
N165C041000,,-83.66128032,33.79926034,5767,NA
N165C042000,,-83.66131531,33.79873364,5767,NA
N165C043000,,-83.66182582,33.79846522,5767,NA
N165C044000,,-83.6622178,33.79884546,5622,NA
N165C045000,,-83.66203886,33.79930846,5767,NA
N165C061000,,-83.66273146,33.79920115,5623,NA
N165C062000,,-83.66272076,33.79874973,5622,NA
N165C065000,,-83.66381474,33.79888524,5622,NA
N165C066000,,-83.66364372,33.79929329,5623,NA
N165C093000,,-83.65847404,33.79932072,5911,NA
N165C090000,,-83.65776801,33.7987303,5910,NA
N165C089000,,-83.65719911,33.79866249,6052,NA
N165C088000,,-83.65725988,33.7981508,5910,NA
N165C087000,,-83.6576195,33.79770085,5910,NA
N165C086000,,-83.65809746,33.7978935,5910,NA
N165C099000,,-83.657441,33.80018111,5911,NA
N165C098000,,-83.65688032,33.79998356,6052,NA
N165C097000,,-83.65670156,33.79947316,6052,NA
N165C096000,,-83.65705767,33.79918409,6052,NA
N165A012000,,-83.6565128,33.80325343,6054,NA
N165A013000,,-83.65538043,33.80226489,6193,NA
N165A014000,,-83.65393332,33.80250503,6193,NA
N165A025000,,-83.65859101,33.80872376,5915,NA
N165A026000,,-83.65938371,33.8082046,5915,NA
N165C101000,,-83.65839586,33.79993991,5911,NA
N165C100000,,-83.65791552,33.80003627,5911,NA
N165C094000,,-83.65797843,33.79928745,5911,NA
N165C084000,,-83.65889466,33.79809683,5910,NA
N164A014000,,-83.68028218,33.82765633,4447,NA
N164A013000,,-83.68113144,33.82755343,4447,NA
N164A012000,,-83.68186028,33.8269978,4446,NA
N164A004000,,-83.67797879,33.82367363,4593,NA
N164A003000,,-83.67785542,33.82423529,4742,NA
C1650038000,,-83.6455545,33.81149979,6741,NA
C1650038A00,,-83.64603968,33.81132898,6741,NA
C1640001A00,,-83.66894929,33.83687511,5347,NA
N165B005000,,-83.66028505,33.80299953,5769,NA
C1650005000,,-83.66550438,33.80393252,5479,NA
C1650004000,,-83.66570767,33.8016158,5478,NA
C1650007000,,-83.66497051,33.80594342,5480,NA
C1650006000,,-83.66700522,33.80452406,5332,NA
C1640180000,,-83.67004098,33.82972933,5194,NA
C1640179000,,-83.67116916,33.82903589,5044,NA
C1640147000,,-83.67574504,33.83356794,4746,NA
C1630088000,,-83.67311783,33.83672562,5048,NA
C1650077A00,,-83.67637664,33.79976967,4731,NA
C1650077000,,-83.67855342,33.80148338,4583,NA
C1300001000,1054 GOOD HOPE ROAD,-83.6808195,33.7997432,4434,NA
C1650036000,,-83.64433665,33.80585418,6739,NA
C1650052000,,-83.65299594,33.80485788,6194,NA
N165A015000,,-83.65396716,33.80376205,6194,NA
N165C063000,,-83.66303799,33.79852871,5622,NA
N165C064000,,-83.66357864,33.79860653,5622,NA
N165C082000,,-83.65955742,33.79852222,5910,NA
N165C083000,,-83.65943339,33.79812243,5910,NA
N165C106000,,-83.65848265,33.80166238,5912,NA
N165C107000,,-83.65881655,33.80105847,5911,NA
N165B003000,,-83.66245913,33.80433417,5625,NA
N165B002000,,-83.6628988,33.80474146,5625,NA
N165A028000,,-83.66075543,33.80832176,5771,NA
N165A030000,,-83.65908562,33.80934341,5915,NA
N165A029000,,-83.65992767,33.80884147,5915,NA
N165A024000,,-83.65775034,33.80790591,6056,NA
N165A023000,,-83.65815551,33.80724973,5914,NA
N165A022000,,-83.65874361,33.80670203,5914,NA
N165A017000,,-83.65542507,33.80558323,6055,NA
N165A016000,,-83.65512498,33.80489568,6194,NA
C1650047000,,-83.64978914,33.80802904,6471,NA
C1650049000,,-83.64900178,33.80568127,6470,NA
C1650010000,,-83.6561423,33.81315979,6058,NA
C1640092000,,-83.65194844,33.8214594,6340,NA
C1640097000,,-83.65687595,33.8200193,6062,NA
C1640100000,,-83.65711922,33.82221532,6063,NA
C1640099000,,-83.65779751,33.82187125,5921,NA
C1640104000,,-83.65470782,33.82348133,6203,NA
C1640045B00,,-83.64583982,33.83136694,6750,NA
C1630074000,,-83.6542749,33.83797581,6209,NA
C1630075000,,-83.65727642,33.8379613,6070,NA
N164A015000,,-83.67955897,33.82723626,4595,NA
N164A018000,,-83.67892479,33.82555879,4594,NA
C1640139000,,-83.67694077,33.82721972,4743,NA
C1640138000,,-83.67704811,33.8268303,4743,NA
N164A007000,,-83.6793942,33.82455598,4594,NA
N164A006000,,-83.67985259,33.82406247,4445,NA
N164A005000,,-83.67904691,33.82332317,4593,NA
N164A011000,,-83.6819671,33.82621671,4446,NA
N164A010000,,-83.68122526,33.8258332,4446,NA
N164A009000,,-83.68078158,33.82537692,4446,NA
C1300002000,,-83.68108428,33.79668068,4432,NA
C1640010000,,-83.66425357,33.83718387,5640,NA
M0280002000,620 UNISIA DRIVE,-83.67598211,33.81307243,4737,NA
M0270001000,1360 U S HIGHWAY 78,-83.6752707,33.81610629,4888,NA
M0240115000,501 FOREST STREET,-83.68444688,33.79910492,4286,NA
M0240108000,0 FOREST STREET,-83.68427597,33.7973979,4285,NA
M0230011C00,655 UNISIA DRIVE,-83.67923985,33.80738627,4586,NA
M0270002000,1280 U S HIGHWAY 78,-83.67102506,33.81943494,5040,NA
M0240116000,503 FOREST STREET,-83.68430852,33.7988677,4286,NA
M0240117000,505 FOREST STREET,-83.68415468,33.79861634,4286,NA
M0240118000,509 FOREST STREET,-83.68400141,33.79836623,4286,NA
M0240119000,513 FOREST STREET,-83.68384674,33.79811513,4286,NA
M0240120000,517 FOREST STREET,-83.68368337,33.79785492,4285,NA
M0240121000,521 FOREST STREET,-83.68352708,33.7976065,4285,NA
M0240122000,525 FOREST STREET,-83.68337272,33.79735947,4285,NA
M0240123000,524 CEDAR LANE,-83.68292576,33.79749609,4285,NA
M0240126000,512 CEDAR LANE,-83.68339537,33.79825416,4286,NA
M0240127000,508 CEDAR LANE,-83.68355351,33.79850465,4286,NA
M0240128000,504 CEDAR LANE,-83.68370935,33.79875411,4286,NA
M0240130000,500 CEDAR LANE,-83.68401098,33.79924745,4286,NA
M0240129000,502 CEDAR LANE,-83.68386448,33.79900536,4286,NA
M0240139000,1536 WOODACRES ROAD,-83.68184527,33.79740495,4433,NA
M0240138000,527 CEDAR LANE,-83.68198313,33.79785051,4433,NA
M0240137000,523 CEDAR LANE,-83.68215061,33.79810089,4433,NA
M0240136000,517 CEDAR LANE,-83.68233082,33.79836279,4286,NA
M0240135000,515 CEDAR LANE,-83.68250428,33.79861107,4286,NA
M0240134000,513 CEDAR LANE,-83.68266746,33.79884233,4286,NA
M0240133000,509 CEDAR LANE,-83.68284152,33.79909128,4286,NA
M0240132000,505 CEDAR LANE,-83.68304693,33.79935942,4286,NA
M0240131000,501 CEDAR LANE,-83.68322401,33.79964734,4286,NA
M0240140000,1532 WOODACRES ROAD,-83.68286327,33.79688182,4285,NA
M0240125000,518 CEDAR LANE,-83.68323268,33.79799404,4285,NA
M0240124000,522 CEDAR LANE,-83.68307936,33.79774477,4285,NA
M0220001000,685 JAMES HUFF ROAD,-83.68317726,33.8234317,4297,NA
M0280001000,0 UNISIA DRIVE,-83.66679607,33.81763549,5338,NA
M0280003B00,0 SNOWS MILL ROAD,-83.66683486,33.80836451,5334,NA
M0280003A00,0 PIEDMONT PARKWAY,-83.66903072,33.81069334,5185,NA
C1650001B00,,-83.6753934,33.80945336,4885,NA
M0280001A00,1325 PIEDMONT PARKWAY,-83.67302424,33.81066252,5036,NA
M0280003000,690 UNISIA DRIVE,-83.67393623,33.80708028,4884,NA
M0230011B00,0 U S HIGHWAY 78,-83.68387694,33.80988935,4291,NA
M0230011D00,1490 U S HIGHWAY 78,-83.6803901,33.81293605,4440,NA
M0230011B00,0 U S HIGHWAY 78,-83.68192316,33.81205512,4292,NA
C0990004000,,-83.74071453,33.76892879,766,NA
C1010001000,,-83.74254099,33.75951717,762,NA
C1030042000,,-83.73876957,33.74391015,882,NA
C1390001000,,-83.71382122,33.7481146,2433,NA
N134A032000,,-83.69101078,33.77176603,3837,NA
N134A003000,,-83.69152105,33.77222716,3694,NA
N134A002000,,-83.69185277,33.77258221,3694,NA
N134A006000,,-83.69043705,33.77344409,3838,NA
N134A005000,,-83.69083598,33.77318862,3838,NA
N134B052000,,-83.69263425,33.77168052,3693,NA
N134B053000,,-83.69234807,33.77199152,3693,NA
N134B001000,,-83.6920389,33.77155154,3693,NA
C1340011A00,,-83.69276958,33.77303576,3694,NA
C1340005000,,-83.69268474,33.77229349,3694,NA
N134B048000,,-83.69370214,33.77160014,3551,NA
C1340004000,,-83.69341205,33.77248675,3551,NA
C1370005000,,-83.71205158,33.75483236,2436,NA
N134A001000,,-83.69190133,33.77384214,3694,NA
C1340001000,,-83.69481197,33.77311646,3551,NA
C1350046000,,-83.69768097,33.770982,3408,NA
N134A018000,,-83.68396536,33.77390192,4274,NA
N134A017000,,-83.68443344,33.77404043,4128,NA
N134A016000,,-83.68491311,33.77418203,4128,NA
N134A015000,,-83.68539722,33.77432814,4128,NA
N134A028000,,-83.68781501,33.77328796,3982,NA
N134A011000,,-83.68764701,33.77524593,3983,NA
N134A010000,,-83.68803479,33.77499399,3983,NA
N134A009000,,-83.68842961,33.77473606,3983,NA
N134A008000,,-83.68881484,33.77448541,3838,NA
N134A012000,,-83.68726115,33.77549272,3983,NA
N134A031000,,-83.6899462,33.77169756,3837,NA
N134A026000,,-83.68497616,33.77294104,4127,NA
N134A025000,,-83.68415524,33.77273134,4274,NA
N134A027000,,-83.68510726,33.77198257,4127,NA
C1340012000,,-83.68454088,33.77590619,4129,NA
C1340016000,,-83.68439416,33.78118574,4278,NA
C1320003B00,,-83.68390779,33.78227777,4278,NA
C1320003F00,,-83.68463789,33.78242156,4132,NA
N134A013000,,-83.68688777,33.7757361,3983,NA
N134A029000,,-83.68934304,33.77216473,3837,NA
C1340009000,,-83.68753176,33.77171231,3981,NA
N134B049000,,-83.69354083,33.77189982,3551,NA
N134B050000,,-83.69324175,33.77214735,3551,NA
N134B051000,,-83.692933,33.77188853,3693,NA
C1360025000,,-83.68458544,33.76984133,4126,NA
N134A014000,,-83.6860617,33.77467741,4128,NA
N134A007000,,-83.68961362,33.77397268,3838,NA
C1030016000,,-83.72204559,33.74744263,1902,NA
N134A004000,,-83.69125901,33.7729194,3694,NA
C1340010000,,-83.69238329,33.77316167,3694,NA
C1340003000,,-83.6939706,33.77269962,3551,NA
C1340002000,,-83.69438583,33.77290849,3551,NA
C1320003E00,,-83.68412454,33.78278171,4132,NA
C1320003D00,,-83.68483213,33.78306546,4132,NA
C1320003C00,,-83.68517911,33.78354998,4132,NA
C1000003000,,-83.73370698,33.77071603,1270,NA
C1350046000,,-83.70057155,33.77192397,3128,NA
C1340011A00,,-83.69276958,33.77303576,3694,NA
C1340011000,,-83.69185428,33.77401466,3694,NA
M0210001A00,150 VINE STREET,-83.70953622,33.77157523,2578,NA
M0190106000,725 S MADISON AVENUE,-83.70212568,33.78568261,3135,NA
M0260026000,,-83.68878235,33.77903611,3985,NA
M0250121000,600 RICHARD PARSONS DR,-83.69268413,33.78265501,3698,NA
M0200173000,323 TOWLER STREET,-83.69969154,33.7819957,3273,NA
M0060045000,1204 W SPRING STREET,-83.73409705,33.7946355,1281,NA
NM08A011000,800 BELLE MEADE ROAD,-83.72915707,33.78026087,1528,NA
M0080022000,771 AMMONS BRIDGE ROAD,-83.73034011,33.77078512,1396,NA
M0260002000,342 TOWLER STREET,-83.69839996,33.78103585,3272,NA
M0070047000,0 HOLLY HILL ROAD,-83.72924474,33.79056139,1533,NA
M0070216000,935 MCDANIEL STREET,-83.73388072,33.7815606,1275,NA
M0260026000,,-83.69262213,33.77369169,3694,NA
M0260024000,411 PANNELL ROAD,-83.6953878,33.77469196,3552,NA
M0260001000,350 TOWLER STREET,-83.69871226,33.78139275,3272,RIVERMEADE RENTALS LLC
M0260025000,409 PANNELL ROAD,-83.695731,33.77485676,3410,NA
M0260026000,,-83.69418785,33.77472295,3552,NA
M0250120000,400 TOWLER STREET,-83.69582187,33.78198979,3413,NA
M0260013000,328 PANNELL ROAD,-83.69845165,33.77519026,3269,NA
M0260014000,330 PANNELL ROAD,-83.69815969,33.77505651,3269,NA
M0260015000,332 PANNELL ROAD,-83.69770671,33.77489602,3410,NA
M0260016000,215 VINE STREET,-83.69837786,33.77446752,3269,NA
M0260022000,408 PANNELL ROAD,-83.69580491,33.77407056,3552,NA
M0260003000,1245 S MADISON AVENUE,-83.69810843,33.77936094,3271,NA
M0260023000,725 PANNELL ROAD,-83.6954414,33.77342187,3552,NA
M0260021000,406 PANNELL ROAD,-83.69641454,33.77372496,3409,NA
M0260020000,404 PANNELL ROAD,-83.69690534,33.77433817,3410,NA
M0260019000,218 VINE STREET,-83.69760202,33.7741292,3269,NA
M0250139000,472 POPLAR STREET,-83.68361282,33.78770748,4281,NA
M0250119000,419 TOWLER STREET,-83.69572309,33.78307704,3556,NA
M0250137000,,-83.68472555,33.79186141,4136,NA
M0180031000,709 ALCOVY STREET,-83.71385212,33.78289083,2449,NA
M0200029000,,-83.71560407,33.77748471,2312,NA
M0090001000,1212 ALCOVY STREET,-83.72824141,33.76871333,1523,NA
M0010003A00,1968 W SPRING STREET,-83.74099867,33.79507141,778,NA
C1390007A00,,-83.71953729,33.74568355,2032,NA
C1030017000,,-83.72507107,33.7429488,1769,NA
C1030015000,,-83.72624723,33.7444781,1640,NA
C1030014000,,-83.72669721,33.74148367,1639,NA
C1030014000,,-83.73098753,33.74342422,1384,NA
C1030032000,,-83.73192132,33.73857973,1255,NA
NM07B035000,524 SPRUCE LANE,-83.73716934,33.78172683,1025,NA
NM07B034000,528 SPRUCE LANE,-83.7375022,33.78174866,1025,NA
NM07B033000,532 SPRUCE LANE,-83.73781252,33.78176918,1025,NA
NM07B019000,553 SPRUCE LANE,-83.73885324,33.78193429,900,H A SPRUCE LLC
NM07B014000,533 SPRUCE LANE,-83.73758821,33.78119688,1025,H A SPRUCE LLC
NM07B032000,536 SPRUCE LANE,-83.73815571,33.78178901,1025,H A SPRUCE LLC
NM07B039000,109 SYCAMORE COURT,-83.73749852,33.78214932,1025,NA
NM07B040000,0 SYCAMORE COURT,-83.73777505,33.78227883,1025,NA
NM07B022000,565 SPRUCE LANE,-83.73914244,33.78273182,900,H A SPRUCE LLC
NM03B126000,558 WELLINGTON LANE,-83.73989208,33.772781,895,NA
NM03B127000,552 WELLINGTON LANE,-83.74006164,33.77301642,895,NA
NM03B128000,546 WELLINGTON LANE,-83.74023157,33.77325182,896,NA
NM03B129000,540 WELLINGTON LANE,-83.74040084,33.77348757,896,NA
NM03B082000,744 THOMPSON RIDGE COURT,-83.73790423,33.77149551,1020,NA
NM03B108000,549 WELLINGTON LANE,-83.73955296,33.77332872,896,NA
NM03B109000,555 WELLINGTON LANE,-83.7393847,33.7730958,895,NA
NM03B106000,535 WELLINGTON LANE,-83.73990094,33.77380129,896,NA
NM03B118000,615 WELLINGTON LANE,-83.73839169,33.7720376,895,NA
NM07A023000,713 KINGS RIDGE DRIVE,-83.73028144,33.78115762,1401,NA
NM07A022000,717 KINGS RIDGE DRIVE,-83.73077655,33.78076272,1401,NA
NM07A021000,600 KINGS RIDGE DRIVE,-83.73134474,33.78091494,1401,NA
NM07A020000,591 KINGS RIDGE DRIVE,-83.73146373,33.78134474,1401,NA
NM07A019000,714 KINGS RIDGE DRIVE,-83.73091861,33.78165938,1401,NA
NM03B020000,741 WELLINGTON DRIVE,-83.73517006,33.77242757,1145,NA
NM03B022000,753 WELLINGTON DRIVE,-83.73500137,33.7720348,1145,NA
N095A001000,,-83.74300829,33.78523133,648,NA
N095A002000,,-83.74350626,33.78530975,648,NA
C0950019000,,-83.74305771,33.78418893,648,NA
N095A032000,,-83.74276553,33.78625093,774,NA
N095A031000,,-83.74336989,33.78629648,649,NA
C0950020A00,,-83.74255093,33.78287855,647,NA
N095B004000,,-83.74170148,33.78303601,773,NA
N095B003000,,-83.74111177,33.78306832,773,NA
N095B002000,,-83.74050266,33.78313362,900,NA
N095B001000,,-83.73989967,33.78320921,900,NA
C1390005000,,-83.70953433,33.74391944,2566,NA
C1390007000,,-83.71469505,33.74029272,2295,NA
C1030019D00,,-83.72173221,33.73785461,1897,NA
N099A002000,,-83.74271626,33.76454456,764,NA
N099A003000,,-83.74248932,33.76398758,764,NA
N099A004000,,-83.74230009,33.76354949,764,NA
N099A007000,,-83.7419713,33.76227908,763,NA
N099A005000,,-83.74211011,33.76311545,763,NA
N099A006000,,-83.74215623,33.76267004,763,NA
N099A013000,,-83.74077945,33.76236538,763,NA
N099A014000,,-83.74004148,33.7620054,890,NA
N099A015000,,-83.73951086,33.76217568,890,NA
N099A047000,,-83.74127203,33.76388706,764,NA
N099A046000,,-83.7411167,33.76344415,764,NA
N099A045000,,-83.74099178,33.76292877,763,NA
N099A044000,,-83.74013583,33.76302597,891,NA
N099A043000,,-83.74023107,33.76343428,891,NA
N099A042000,,-83.74032685,33.76384422,891,NA
N099A041000,,-83.74060025,33.76438788,764,NA
N099A037000,,-83.73932544,33.76428239,891,NA
N099A001000,,-83.74285938,33.76512421,639,NA
N099A035000,,-83.73907363,33.76343343,891,NA
N099A034000,,-83.73821932,33.76344811,891,NA
N099A020000,,-83.73756382,33.76242408,1016,NA
N099A024000,,-83.73656118,33.76393357,1017,NA
N099A026000,,-83.73675566,33.76452111,1017,NA
N099A027000,,-83.73688013,33.76506285,1017,NA
